Report generated on: 04-19-2021 22:48:19
"API","","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"INTL.34-12-ESP-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0.692","0.694","0.822","0.831","1.002","1.609","1.892","2.843","3.533","5.223","6.845","8.747","12.241","15.63","22.34","28.82","27.101","32.013","39.85","48.759","55.126","56.65","65.737","73.983","70.485","68.208","67.278","68.635"
"INTL.35-12-ESP-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-ESP-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0.006","0.007","0.008","0.009","0.01","0.015","0.012","0.013","0.015","0.017","0.018","0.024","0.03","0.041","3.019","4.54","0.429","0.81","2.867","6.393","7.26","9.375","11.78","12.862","13.377","13.554","13.142","13.856"
"INTL.117-12-ESP-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.963","4.499","0.31","0.302","0.289","0.329","0.143","0.154","0.155","0.2","0.2","0.203","0.091","0.078"
"INTL.116-12-ESP-BKWH.A","                    Solar (billion kWh)","0.006","0.007","0.008","0.009","0.01","0.015","0.012","0.013","0.015","0.017","0.018","0.024","0.03","0.041","0.056","0.041","0.119","0.508","2.578","6.064","7.117","9.221","11.625","12.662","13.177","13.351","13.051","13.778"
"INTL.37-12-ESP-BKWH.A","                Wind (billion kWh)","0.014","0.015","0.103","0.116","0.175","0.27","0.364","0.742","1.352","2.744","4.727","6.759","9.342","12.075","15.7","21.176","23.297","27.568","32.946","38.117","43.192","41.871","48.265","54.641","51.008","48.122","47.712","47.929"
"INTL.38-12-ESP-BKWH.A","                Biomass and waste (billion kWh)","0.672","0.672","0.711","0.706","0.817","1.324","1.516","2.088","2.166","2.462","2.1","1.964","2.869","3.514","3.621","3.104","3.375","3.635","4.037","4.249","4.674","5.404","5.692","6.48","6.1","6.532","6.424","6.85"
"INTL.82-12-ESP-BKWH.A","        Hydroelectric pumped storage (billion kWh)","-0.261","-0.343","-0.683","-0.476","-0.34","-0.624","-0.459","-0.534","-0.772","-1.103","-2.67","-1.294","-3.606","-1.835","-1.842","-1.728","-1.389","-1.136","-0.951","-0.985","-1.251","-0.9","-1.406","-1.721","-1.401","-1.292","-1.349","-0.859"
"INTL.2-2-ESP-BKWH.A","    Consumption (billion kWh)","129.219","131.902","133.969","133.844","139.597","145.402","150.65","162.581","168.488","180.703","193.91716","206.60256","212.10284","222.9205","235.22968","246.12976","251.87151","255.54399","259.07654","246.04738","248.44516","245.42956","242.2928","235.45335","233.24766","237.7581","239.51036","245.33988"
"","Sri Lanka","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-LKA-BKWH.A","    Generation (billion kWh)","3.119","3.33","3.171","3.93","4.327","4.736","4.42","5.009","5.538","6.021","6.453","6.531","6.798","7.419","7.889","8.938","8.424","9.5059","9.613","9.606","10.44116","11.19624","11.35974","11.66456","11.95844","12.71448","13.66462","14.71634"
"INTL.27-12-LKA-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-LKA-BKWH.A","        Fossil fuels (billion kWh)","0.005","0.245","0.3","0.172","0.279","0.329","1.201","1.596","1.662","1.89","3.277","3.441","4.118","4.142","4.943","5.504","4.556","5.5789","5.498","5.698","4.76016","6.48224","7.91574","4.53456","7.12144","6.38448","9.04562","10.16234"
"INTL.29-12-LKA-BKWH.A","        Renewables (billion kWh)","3.114","3.085","2.871","3.758","4.048","4.407","3.219","3.413","3.876","4.131","3.176","3.09","2.68","3.277","2.946","3.434","3.868","3.927","4.115","3.908","5.681","4.714","3.444","7.13","4.837","6.33","4.619","4.554"
"INTL.33-12-LKA-BKWH.A","            Hydroelectricity (billion kWh)","3.114","3.085","2.871","3.758","4.048","4.407","3.219","3.413","3.876","4.128","3.165","3.079","2.666","3.263","2.931","3.416","3.849","3.908","4.088","3.865","5.578","4.573","3.256","6.849","4.506","5.909","4.179","3.981"
"INTL.34-12-LKA-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0.003","0.011","0.011","0.014","0.014","0.015","0.018","0.019","0.019","0.027","0.043","0.103","0.141","0.188","0.281","0.331","0.421","0.44","0.573"
"INTL.35-12-LKA-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-LKA-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0.008","0.008","0.01","0.011","0.012","0.014","0.015","0.016","0.016","0.017","0.017","0.017","0.019","0.02","0.02","0.021","0.023","0.141"
"INTL.117-12-LKA-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-LKA-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0.008","0.008","0.01","0.011","0.012","0.014","0.015","0.016","0.016","0.017","0.017","0.017","0.019","0.02","0.02","0.021","0.023","0.141"
"INTL.37-12-LKA-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0.003","0.003","0.003","0.004","0.003","0.003","0.002","0.002","0.002","0.003","0.003","0.053","0.092","0.147","0.235","0.27","0.343","0.345","0.365"
"INTL.38-12-LKA-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002","0.002","0.001","0.008","0.023","0.033","0.032","0.022","0.026","0.041","0.057","0.072","0.067"
"INTL.82-12-LKA-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-LKA-BKWH.A","    Consumption (billion kWh)","2.593","2.718","2.577","3.223","3.553","3.87","3.646","4.109","4.481","4.746","4.985","5.25","5.489","5.975","6.524","7.434","6.863","7.9449","8.129","8.175","8.95416","9.78124","10.16774","10.46356","10.53244","11.78948","12.66762","13.88934"
"","Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-SDN-BKWH.A","    Generation (billion kWh)","1.472","1.614","1.59","1.639","1.803","1.8","1.993","2.073","2.033","2.338","2.574","2.843","3.092","3.341","3.454","3.803","4.458","4.9408","5.39742","6.415","7.49518","8.39572","9.32998","10.23186","11.26822","12.80938","14.09432","15.2143"
"INTL.27-12-SDN-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-SDN-BKWH.A","        Fossil fuels (billion kWh)","0.524","0.586","0.512","0.559","0.693","0.838","0.93","1.03","1","1.14","1.303","1.478","1.698","2.06","2.218","2.411","2.962","3.3558","3.80042","3.067","1.21918","1.86872","2.64798","1.85086","2.31522","4.34938","5.99532","5.8233"
"INTL.29-12-SDN-BKWH.A","        Renewables (billion kWh)","0.948","1.028","1.078","1.08","1.11","0.962","1.063","1.043","1.033","1.198","1.271","1.365","1.394","1.281","1.236","1.392","1.496","1.585","1.597","3.348","6.276","6.527","6.682","8.381","8.953","8.46","8.099","9.391"
"INTL.33-12-SDN-BKWH.A","            Hydroelectricity (billion kWh)","0.948","1.028","1.078","1.08","1.11","0.962","1.063","1.043","1.033","1.198","1.171","1.255","1.274","1.151","1.096","1.248","1.356","1.436","1.448","3.196","6.14","6.402","6.553","8.232","8.824","8.336","7.97","9.254"
"INTL.34-12-SDN-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0.1","0.11","0.12","0.13","0.14","0.144","0.14","0.149","0.149","0.152","0.136","0.125","0.129","0.149","0.129","0.124","0.129","0.137"
"INTL.35-12-SDN-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-SDN-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.001","0.004","0.006","0.013","0.013","0.013","0.018","0.02"
"INTL.117-12-SDN-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-SDN-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.001","0.004","0.006","0.013","0.013","0.013","0.018","0.02"
"INTL.37-12-SDN-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-SDN-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0.1","0.11","0.12","0.13","0.14","0.144","0.14","0.149","0.149","0.151","0.135","0.121","0.123","0.136","0.116","0.111","0.111","0.117"
"INTL.82-12-SDN-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-SDN-BKWH.A","    Consumption (billion kWh)","1.239","1.217","1.251","1.223","1.289","1.297","1.342","1.282","1.421","1.968","2.175","1.871","2.245","2.422","2.504","3.019","3.413","3.7638","4.19042","4.992","6.04718","6.65872","7.53598","8.51986","7.81022","8.76438","10.02532","10.9553"
"","Suriname","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-SUR-BKWH.A","    Generation (billion kWh)","1.501","1.682","1.726","1.75","1.77","1.594","1.406","1.414","1.421","1.44","1.397","1.416","1.431","1.444","1.457","1.518","1.563","1.563","1.564","1.566","1.68136","1.88639","1.89524","1.91721","1.92823","1.942551","1.908281","1.875011"
"INTL.27-12-SUR-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-SUR-BKWH.A","        Fossil fuels (billion kWh)","0.33","0.289","0.289","0.3","0.307","0.315","0.125","0.125","0.127","0.129","0.687","0.691","0.69","0.692","0.693","0.697","0.701","0.701","0.701","0.703","0.48316","0.8554","1.07066","1.08758","1.36582","1.45982","1.11766","0.94282"
"INTL.29-12-SUR-BKWH.A","        Renewables (billion kWh)","1.171","1.393","1.437","1.45","1.463","1.279","1.281","1.289","1.294","1.311","0.71","0.725","0.741","0.752","0.764","0.821","0.862","0.862","0.863","0.863","1.1982","1.03099","0.82458","0.82963","0.56241","0.482731","0.790621","0.932191"
"INTL.33-12-SUR-BKWH.A","            Hydroelectricity (billion kWh)","1.171","1.393","1.437","1.45","1.463","1.279","1.281","1.289","1.294","1.311","0.71","0.725","0.741","0.752","0.764","0.821","0.862","0.862","0.863","0.863","1.198","1.03059","0.82368","0.82863","0.55341","0.46728","0.77517","0.91674"
"INTL.34-12-SUR-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0002","0.0004","0.0009","0.001","0.009","0.015451","0.015451","0.015451"
"INTL.35-12-SUR-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-SUR-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0002","0.0004","0.0009","0.001","0.009","0.009","0.009","0.009"
"INTL.117-12-SUR-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-SUR-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0002","0.0004","0.0009","0.001","0.009","0.009","0.009","0.009"
"INTL.37-12-SUR-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-SUR-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.006451","0.006451","0.006451"
"INTL.82-12-SUR-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-SUR-BKWH.A","    Consumption (billion kWh)","1.41","1.564","1.607","1.63","1.65","1.474","1.289","1.295","1.303","1.32","1.276","1.293","1.339","1.358","1.374","1.381","1.425","1.423","1.409","1.409","1.53436","1.71039","1.71724","1.72021","1.73823","1.706551","1.678281","1.650011"
"","Sweden","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-SWE-BKWH.A","    Generation (billion kWh)","141.531","142.098","141.432","140.774","137.814","143.626","135.6186","144.716","154.111","150.33","141.29314","156.83374","142.1832","130.91358","148.42829","154.58129","140.43441","145.26544","146.36121","133.52426","145.74499","147.20355","163.04308","149.52682","150.25634","159.34272","152.88868","160.9816"
"INTL.27-12-SWE-BKWH.A","        Nuclear (billion kWh)","64.776","72.923","60.367","58.325","69.498","66.438","70.56","66.432","69.904","69.529","54.45","68.504","64.705","64.044","75.17807","69.57669","65.05393","64.3338","61.33587","50.03894","55.73055","58.09843","61.474","63.7234","62.27","54.455","60.647","63.063"
"INTL.28-12-SWE-BKWH.A","        Fossil fuels (billion kWh)","3.193","4.821","5.599","6.501","7.603","7.268","11.514","6.899","6.614","6.596","4.25914","5.56574","6.7492","8.37258","4.90022","3.6566","3.98748","3.38964","3.48834","3.64532","6.88644","4.13412","2.75608","2.53142","1.70234","1.82172","1.94768","1.6826"
"INTL.29-12-SWE-BKWH.A","        Renewables (billion kWh)","73.789","64.537","75.692","76.19","60.864","69.945","53.5596","71.404","77.61","74.215","82.598","82.774","70.745","58.522","68.373","81.37","71.45","77.586","81.603","79.894","83.172","85.023","98.867","83.33","86.33","103.121","90.345","96.247"
"INTL.33-12-SWE-BKWH.A","            Hydroelectricity (billion kWh)","71.778","62.603","73.588","73.905","58.508","67.421","51.2226","68.365","74.25","70.974","77.798","78.269","65.696","53.005","59.522","72.075","61.106","65.497","68.378","65.193","66.279","66.047","78.333","60.81","63.227","74.734","61.645","64.651"
"INTL.34-12-SWE-BKWH.A","            Non-hydroelectric renewables (billion kWh)","2.011","1.934","2.104","2.285","2.356","2.524","2.337","3.039","3.36","3.241","4.8","4.505","5.049","5.517","8.851","9.295","10.344","12.089","13.225","14.701","16.893","18.976","20.534","22.52","23.103","28.387","28.7","31.596"
"INTL.35-12-SWE-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-SWE-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.002","0.002","0.002","0.002","0.002","0.002","0.003","0.004","0.007","0.009","0.011","0.019","0.035","0.047","0.097","0.143","0.23"
"INTL.117-12-SWE-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-SWE-BKWH.A","                    Solar (billion kWh)","0","0","0","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.002","0.002","0.002","0.002","0.002","0.002","0.003","0.004","0.007","0.009","0.011","0.019","0.035","0.047","0.097","0.143","0.23"
"INTL.37-12-SWE-BKWH.A","                Wind (billion kWh)","0.006","0.013","0.031","0.048","0.072","0.099","0.144","0.203","0.317","0.358","0.457","0.482","0.608","0.679","0.85","0.936","0.987","1.43","1.996","2.485","3.487","6.107","7.164","9.842","11.235","16.322","15.479","17.609"
"INTL.38-12-SWE-BKWH.A","                Biomass and waste (billion kWh)","2.005","1.921","2.073","2.236","2.283","2.424","2.192","2.835","3.042","2.882","4.342","4.021","4.439","4.836","7.999","8.357","9.355","10.656","11.225","12.209","13.397","12.858","13.351","12.643","11.821","11.968","13.078","13.757"
"INTL.82-12-SWE-BKWH.A","        Hydroelectric pumped storage (billion kWh)","-0.227","-0.183","-0.226","-0.242","-0.151","-0.025","-0.015","-0.019","-0.017","-0.01","-0.014","-0.01","-0.016","-0.025","-0.023","-0.022","-0.057","-0.044","-0.066","-0.054","-0.044","-0.052","-0.054","-0.058","-0.046","-0.055","-0.051","-0.011"
"INTL.2-2-SWE-BKWH.A","    Consumption (billion kWh)","130.235","132.002","129.713","130.16","129.062","131.873","131.4086","131.792","132.67","132.392","135.15614","137.73874","135.6542","133.07658","135.38929","135.48029","135.60741","135.92044","133.41521","128.30426","137.23799","129.40155","132.50908","129.52082","127.29834","129.75472","132.58468","132.4946"
"","Switzerland","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-CHE-BKWH.A","    Generation (billion kWh)","52.801","54.464","56.439","58.854","63.546","59.932","53.878","59.77957","59.882","66.493","63.79096","68.65742","62.97798","62.7588","61.39618","55.40657","59.52383","63.97804","64.41086","64.1039","63.9032","60.75917","65.99028","66.53212","67.89072","64.0341","59.00148","57.7624"
"INTL.27-12-CHE-BKWH.A","        Nuclear (billion kWh)","22.418","21.654","22.276","22.183","23.145","23.65","23.885","24.139","24.539","24.539","25.124","25.47","25.872","26.113","25.61","22.10861","26.37293","26.48906","26.27486","26.2669","25.34296","25.69389","24.445","24.871","26.468","22.156","20.303","19.591"
"INTL.28-12-CHE-BKWH.A","        Fossil fuels (billion kWh)","0.589","0.833","0.94","0.682","1.057","1.105","0.858","0.965","1.149","1.097","1.01896","1.02742","1.04998","1.0998","1.07818","1.01896","0.9259","0.86198","0.804","0.764","1.03024","0.95128","0.90428","0.75012","0.50572","0.6251","0.83848","0.7144"
"INTL.29-12-CHE-BKWH.A","        Renewables (billion kWh)","30.302","32.587","33.299","36.337","39.732","35.912","29.639","35.09557","34.648","41.245","38.226","42.742","36.764","36.393","35.421","33.05","33.021","37.244","38.118","37.812","38.26","34.837","41.347","41.536","41.607","41.926","38.716","38.676"
"INTL.33-12-CHE-BKWH.A","            Hydroelectricity (billion kWh)","29.497","31.756","32.373","35.416","38.678","34.817","28.458","33.70257","33.136","39.604","36.466","40.895","34.862","34.471","33.411","30.914","30.649","34.898","35.676","35.366","35.704","32.069","38.218","38.08","37.659","37.879","34.281","33.754"
"INTL.34-12-CHE-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0.805","0.831","0.926","0.921","1.054","1.095","1.181","1.393","1.512","1.641","1.76","1.847","1.902","1.922","2.01","2.136","2.372","2.346","2.442","2.446","2.556","2.768","3.129","3.456","3.948","4.047","4.435","4.922"
"INTL.35-12-CHE-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-CHE-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0.001","0.002","0.003","0.004","0.005","0.005","0.006","0.008","0.008","0.009","0.011","0.012","0.014","0.017","0.017","0.019","0.023","0.027","0.034","0.05","0.094","0.168","0.3","0.5","0.842","1.119","1.333","1.683"
"INTL.117-12-CHE-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-CHE-BKWH.A","                    Solar (billion kWh)","0.001","0.002","0.003","0.004","0.005","0.005","0.006","0.008","0.008","0.009","0.011","0.012","0.014","0.017","0.017","0.019","0.023","0.027","0.034","0.05","0.094","0.168","0.3","0.5","0.842","1.119","1.333","1.683"
"INTL.37-12-CHE-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0.001","0.002","0.003","0.003","0.003","0.004","0.005","0.005","0.006","0.008","0.015","0.016","0.019","0.023","0.037","0.07","0.088","0.09","0.101","0.11","0.109","0.133"
"INTL.38-12-CHE-BKWH.A","                Biomass and waste (billion kWh)","0.804","0.829","0.923","0.917","1.049","1.09","1.174","1.383","1.501","1.629","1.746","1.831","1.883","1.9","1.987","2.109","2.334","2.303","2.389","2.373","2.425","2.53","2.741","2.866","3.005","2.818","2.993","3.106"
"INTL.82-12-CHE-BKWH.A","        Hydroelectric pumped storage (billion kWh)","-0.508","-0.61","-0.076","-0.348","-0.388","-0.735","-0.504","-0.42","-0.454","-0.388","-0.578","-0.582","-0.708","-0.847","-0.713","-0.771","-0.796","-0.617","-0.786","-0.739","-0.73","-0.723","-0.706","-0.625","-0.69","-0.673","-0.856","-1.219"
"INTL.2-2-CHE-BKWH.A","    Consumption (billion kWh)","46.815","47.94","48.24","47.782","48.229","49.073","48.918","48.92457","49.622","52.28","52.63296","54.31242","54.08398","55.4578","56.44618","57.52657","58.03383","57.69504","58.99686","57.7619","60.0512","58.85917","59.20928","59.45912","57.72572","58.4601","58.46848","58.7544"
"","Syria","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-SYR-BKWH.A","    Generation (billion kWh)","8.306","8.231","7.479","8.143","10.405","14.508","16.369","17.195","20.024","21.583","23.899","25.313","26.487","27.932","30.394","33.088","35.277","36.53016","38.73776","40.83548","43.79074","39.54538","33.16854","23.81366","20.10002","16.95686","17.18962","17.37752"
"INTL.27-12-SYR-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-SYR-BKWH.A","        Fossil fuels (billion kWh)","5.605","5.574","4.865","5.573","7.879","12.023","13.844","14.621","17.351","18.89","20.667","21.904","24.028","25.169","26.228","28.773","31.338","33.05416","35.86476","38.95548","41.19174","36.26238","29.93054","20.81066","17.75002","16.51486","16.23662","16.59852"
"INTL.29-12-SYR-BKWH.A","        Renewables (billion kWh)","2.701","2.657","2.614","2.57","2.526","2.485","2.525","2.574","2.673","2.693","3.232","3.409","2.459","2.763","4.166","4.315","3.939","3.476","2.873","1.88","2.599","3.283","3.238","3.003","2.35","0.442","0.953","0.779"
"INTL.33-12-SYR-BKWH.A","            Hydroelectricity (billion kWh)","2.701","2.657","2.614","2.57","2.526","2.485","2.525","2.574","2.673","2.693","3.199","3.376","2.426","2.73","4.133","4.282","3.906","3.443","2.84","1.847","2.566","3.25","3.205","2.97","2.317","0.409","0.92","0.746"
"INTL.34-12-SYR-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033"
"INTL.35-12-SYR-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-SYR-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.117-12-SYR-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-SYR-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-SYR-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-SYR-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033","0.033"
"INTL.82-12-SYR-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-SYR-BKWH.A","    Consumption (billion kWh)","5.268","5.11","4.259","4.918","5.791","9.829","11.206","11.556","13.814","14.337","16.158","17.785","19.549","20.938","23.232","25.656","27.305","28.50716","29.92976","29.66048","36.33474","33.11138","28.76754","19.77466","16.69002","14.06786","14.26462","14.41952"
"","Taiwan","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-TWN-BKWH.A","    Generation (billion kWh)","81.433","89.207","95.193","102.8","110.122","109.371","115.703","122.653","150.134","157.03","172.1121","175.7193","186.2483","195.6225","200.9756","210.2979","217.89961","225.34277","221.66191","213.3438","230.04763","235.05116","233.66943","236.2583","243.26414","241.30941","246.154","251.29"
"INTL.27-12-TWN-BKWH.A","        Nuclear (billion kWh)","31.553","33.526","32.471","32.986","33.48","33.93","36.333","34.846","35.408","36.907","36.996","34.094","38.009","37.371","37.939","38.4039","38.31661","38.96077","39.29591","39.8868","39.88629","40.37152","38.73301","40.07864","40.801","35.143","30.461","21.56"
"INTL.28-12-TWN-BKWH.A","        Fossil fuels (billion kWh)","43.593","51.931","56.148","65.937","71.989","70.979","75.062","83.069","108.809","114.788","129.231","135.231","143.734","153.471","157.576","165.616","172.934","178.679","174.482","166.25","181.85334","186.12564","184.51542","185.70076","192.95944","196.19586","203.438","218.185"
"INTL.29-12-TWN-BKWH.A","        Renewables (billion kWh)","6.68","4.267","7.012","4.529","5.561","5.491","5.556","5.924","7.03","6.2","6.2231","7.2613","5.5753","5.9295","6.2036","7.038","7.425","8.219","8.357","7.92","8.852","9.153","10.715","10.8699","10.0527","10.66055","12.753","12.389"
"INTL.33-12-TWN-BKWH.A","            Hydroelectricity (billion kWh)","6.317","3.815","6.49","4.068","5.011","4.791","4.696","5.194","6.14","5","4.522","5.049","2.759","3.005","3.178","3.946","4.047","4.373","4.262","3.711","4.152","3.96","5.612","5.369","4.318","4.471","6.562","5.446"
"INTL.34-12-TWN-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0.363","0.452","0.522","0.461","0.55","0.7","0.86","0.73","0.89","1.2","1.7011","2.2123","2.8163","2.9245","3.0256","3.092","3.378","3.846","4.095","4.209","4.7","5.193","5.103","5.5009","5.7347","6.18955","6.191","6.943"
"INTL.35-12-TWN-BKWH.A","                Geothermal (billion kWh)","0.003","0.002","0.002","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-TWN-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0.0001","0.0003","0.0003","0.0005","0.0006","0.001","0.001","0.002","0.004","0.009","0.022","0.112","0.212","0.3379","0.5517","0.87555","1.132","1.692"
"INTL.117-12-TWN-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
